scode,sname,securitytype,trademarket,latestnoticedate,reportdate,basiceps,cutbasiceps,totaloperatereve,ystz,yshz,parentnetprofit,sjltz,sjlhz,roeweighted,bps,mgjyxjje,xsmll,publishname,assigndscrpt,gxl,securitytypecode,trademarketcode,firstnoticedate
000950,重药控股,A股,深交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.08,-,6070791507.91,3.3263,11.4853,137390660.61,19.5211,-28.131,2.02,3.9532208,-0.863642,8.7602,医疗行业,-,-,058001001,069001002001,2018-04-27T00:00:00
000935,四川双马,A股,深交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.13,-,507362652.11,-5.8197,-42.8744,98123390.58,2536.2758,-10.7802,3.3,3.95408541,0.048653,38.5611,水泥建材,-,-,058001001,069001002001,2018-04-26T00:00:00
000933,神火股份,A股,深交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.036,-,4712497479.78,4.1219,-0.4109,68777905.93,-76.4121,113.2139,1.16,3.14512729,0.16387,15.2852,有色金属,-,-,058001001,069001002001,2018-04-28T00:00:00
000931,中关村,A股,深交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.0107,-,338965134.52,34.6509,-45.1864,8058207.14,125.6655,-81.5045,0.5,2.12652532,0.009679,60.9063,医药制造,-,-,058001001,069001002001,2018-04-28T00:00:00
000926,福星股份,A股,深交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.24,-,2703748070.13,-10.7309,-41.2356,231120205.19,-18.4738,818.1401,2.23,10.74347436,-1.288666,41.2375,房地产,-,-,058001001,069001002001,2018-04-21T00:00:00
000920,南方汇通,A股,深交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.0259,-,212578184.83,-14.2747,-28.2632,10935703.42,-66.9351,-52.6958,1.29,1.99058276,-0.085239,39.4398,材料行业,-,-,058001001,069001002001,2018-04-25T00:00:00
000918,嘉凯城,A股,深交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,-0.05,-,374925547.34,96.1619,19.099,-90499186.45,75.0081,-103.0365,-1.81,2.75385252,-0.288224,8.7806,房地产,-,-,058001001,069001002001,2018-04-27T00:00:00
000917,电广传媒,A股,深交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,-0.04,-,2336622675.74,31.5632,-18.8271,-54003269.06,-153.4192,90.5951,-0.54,7.00618611,0.330768,19.5499,文化传媒,-,-,058001001,069001002001,2018-04-28T00:00:00
000915,山大华特,A股,深交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.32,-,456490788.31,1.8245,8.6369,73931901.38,-14.5603,174.1947,4.79,6.78537095,0.388083,73.3532,医药制造,-,-,058001001,069001002001,2018-04-28T00:00:00
000911,*ST南糖,A股,深交所风险警示板,2019-04-27T00:00:00,2018-03-31T00:00:00,-0.22,-,696840007.07,-19.9491,-42.8727,-193720358.44,-6662.7319,-106.6849,-14.84,3.72909688,-3.53621,-6.4478,食品饮料,-,-,058001001,069001002005,2018-04-27T00:00:00
600391,航发科技,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,-0.04,-,384505938.7,-3.377,-59.1358,-11659574.25,-465.277,-148.1223,-0.65,5.37703729,0.098236,20.5312,航天航空,-,-,058001001,069001001001,2018-04-25T00:00:00
600390,五矿资本,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.14,-,2246201767.1,-15.0268,-43.0035,542851030.32,24.6428,48.5762,1.72,8.50448756,0.048773,52.6276,多元金融,-,-,058001001,069001001001,2018-04-28T00:00:00
600382,广东明珠,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.18,-,153692182.57,19.3819,-37.0226,84500735.83,30.0537,-3.5084,1.64,11.10317932,-0.2,85.8189,国际贸易,-,-,058001001,069001001001,2018-04-28T00:00:00
600380,健康元,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.1445,-,3009285562.46,9.0818,17.0296,225798993.58,17.8542,109.9743,3.01,4.81945181,0.205058,64.8244,医药制造,-,-,058001001,069001001001,2018-04-27T00:00:00
600378,昊华科技,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.114,-,896118337.31,18.4204,-52.7728,95622037.49,29.8949,-83.7693,2.13,2.69479292,0.035152,29.6254,化工行业,-,-,058001001,069001001001,2018-04-20T00:00:00
600377,宁沪高速,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.2019,-,2822575100.0,22.9517,14.4894,1017133454.0,15.7579,47.0137,4.16,5.12599313,0.239036,54.006,高速公路,-,-,058001001,069001001001,2018-04-28T00:00:00
600373,中文传媒,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.33,-,2850905504.53,-2.4041,-33.9336,450675146.7,-4.7537,28.6769,3.63,9.17919293,-0.25511,41.7827,文化传媒,-,-,058001001,069001001001,2018-04-24T00:00:00
600371,万向德农,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.0557,-,65919690.6,-3.0994,-30.4951,12534316.42,11.9643,-48.2907,2.63,2.14152133,0.160515,45.9363,农牧饲渔,-,-,058001001,069001001001,2018-04-21T00:00:00
600360,华微电子,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.03,-,395844871.38,12.5311,-23.0042,21701634.2,72.0672,-44.6796,1.02,2.85105033,0.089937,21.0349,电子元件,-,-,058001001,069001001001,2018-04-28T00:00:00
600356,恒丰纸业,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.06,-,378975775.72,7.7785,-2.307,18195467.49,-33.6901,-19.6812,0.87,7.00047149,-0.479212,24.4211,造纸印刷,-,-,058001001,069001001001,2018-04-28T00:00:00
000905,厦门港务,A股,深交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.0224,-,3542003297.49,19.4368,-7.5882,11869581.51,-44.3088,-21.4012,0.44,5.05767614,0.09582,3.0006,港口水运,-,-,058001001,069001002001,2018-04-27T00:00:00
000900,现代投资,A股,深交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.1662,-,2079104204.37,-13.2348,-29.5047,252306539.34,43.4375,20.4533,2.91,5.78345893,0.284815,17.9718,高速公路,-,-,058001001,069001002001,2018-04-27T00:00:00
001896,豫能控股,A股,深交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,-0.175,-,2185369993.29,28.3825,-25.0804,-201349163.44,-69.3718,-401.2548,-3.22,5.34703313,0.052846,-6.3647,电力行业,-,-,058001001,069001002001,2018-04-28T00:00:00
000888,峨眉山A,A股,深交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.0349,-,264223877.79,4.3216,19.9263,18389965.96,11.3296,-59.2313,0.83,4.12034472,0.06964,34.085,旅游酒店,-,-,058001001,069001002001,2018-04-26T00:00:00
600223,鲁商发展,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.02,-,947620692.81,1.1562,-80.4021,20961039.34,10.6652,22.5527,0.82,2.35088166,-0.689312,28.7947,房地产,-,-,058001001,069001001001,2018-04-26T00:00:00
600222,太龙药业,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.0036,-,313083133.71,32.5302,-15.7215,2079065.46,29.8708,-11.0004,0.14,2.59960821,-0.037149,28.8177,医药制造,-,-,058001001,069001001001,2018-04-28T00:00:00
600220,江苏阳光,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,-0.007,-,402020977.86,10.7172,-27.2781,-12459404.13,-1204.3398,-129.2334,-0.6,1.1447404,-0.108545,19.1122,纺织服装,-,-,058001001,069001001001,2018-04-27T00:00:00
600219,南山铝业,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.03,-,4564552153.84,31.6251,-10.3023,297430608.83,3.8053,2.56,0.91,3.56382251,0.034777,19.1545,有色金属,-,-,058001001,069001001001,2018-04-28T00:00:00
600209,ST罗顿,A股,上交所风险警示板,2019-04-27T00:00:00,2018-03-31T00:00:00,-0.017,-,13563200.41,67.8901,-81.8453,-7280922.72,-9.3768,67.4631,-1.18,1.39234808,-0.025,15.795,装修装饰,-,-,058001001,069001001003,2018-04-28T00:00:00
600207,安彩高科,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,-0.01,-,632456642.56,39.0202,6.84,-10735918.41,39.8948,-169.1043,-0.57,2.19558852,0.017226,8.4801,玻璃陶瓷,-,-,058001001,069001001001,2018-04-28T00:00:00
600198,大唐电信,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,-0.1736,-,564826592.24,-63.5618,18.2194,-153138926.35,-16.9563,92.8526,-,-0.60693274,-0.083445,25.6278,通讯行业,-,-,058001001,069001001001,2018-04-28T00:00:00
600188,兖州煤业,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.4535,-,32333709000.0,-18.786,1.0139,2227536000.0,25.4876,12.0928,4.01,9.52787165,0.665747,23.193,煤炭采选,-,-,058001001,069001001001,2018-04-28T00:00:00
000019,深粮控股,A股,深交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.1086,-,2427761440.54,-3.8322,-32.3985,125145974.07,-9.067,60.9557,3.2,1.88433303,0.199821,11.4907,食品饮料,-,-,058001001,069001002001,2018-04-24T00:00:00
200019,深粮B,B股,深交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.1086,-,2427761440.54,-3.8322,-32.3985,125145974.07,-9.067,60.9557,3.2,1.88433303,0.199821,11.4907,食品饮料,-,-,058001002,069001002001,2018-04-24T00:00:00
000008,神州高铁,A股,深交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.0037,-,209019068.23,3.2369,-84.5376,10524203.55,12.6642,-98.6002,0.15,2.52801235,-0.147353,57.7922,交运设备,-,-,058001001,069001002001,2018-04-28T00:00:00
900956,东贝B股,B股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.068,-,953227720.27,5.8468,17.4,16059148.52,155.7086,-42.6276,1.39,4.95077168,-1.110514,12.8519,机械行业,-,-,058001002,069001001001,2018-04-28T00:00:00
900953,凯马B,B股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,-0.008,-,1253917258.14,-7.0168,-15.1959,-5131650.78,-288.0447,-119.9686,-0.59,1.35282099,-0.129319,6.1899,汽车行业,-,-,058001002,069001001001,2018-04-28T00:00:00
900939,汇丽B,B股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.0003,-,3348331.88,-3.384,-7.4164,50586.89,-93.0424,-96.106,0.07,0.39297264,0.017781,68.1309,房地产,-,-,058001002,069001001001,2018-04-28T00:00:00
600180,瑞茂通,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.256,-,11268696305.02,115.3396,-14.2774,260465239.93,-3.0641,-27.9121,4.86,5.37003738,-0.509103,8.1268,交运物流,-,-,058001001,069001001001,2018-04-20T00:00:00
600178,东安动力,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.0081,-,313088321.23,-42.7677,-39.7082,3758229.55,-84.2683,230.4629,0.2,4.07053808,0.366747,12.0282,汽车行业,-,-,058001001,069001001001,2018-04-24T00:00:00
600169,太原重工,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.0012,-,1148943115.77,-16.5104,-55.7033,3015386.0,173.6807,-91.3526,0.07,1.61133465,-0.082529,31.5848,机械行业,-,-,058001001,069001001001,2018-04-26T00:00:00
600162,香江控股,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.0041,-,436458062.22,-27.1209,-73.2625,13742494.44,-87.3686,-96.07,0.21,1.50286334,-0.054056,49.2756,房地产,-,-,058001001,069001001001,2018-04-28T00:00:00
601818,光大银行,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.17,-,25344000000.0,7.1311,9.9094,9051000000.0,5.5018,48.0857,3.34,5.1591,-1.875803,-,银行,-,-,058001001,069001001001,2018-04-28T00:00:00
000802,北京文化,A股,深交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.0176,-,149610740.89,178.4744,-86.1317,12752804.9,154.5538,-95.6239,0.27,6.59954974,-0.219087,36.2366,文化传媒,-,-,058001001,069001002001,2018-04-28T00:00:00
600893,航发动力,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,-0.0256,-,2775205636.74,1.7994,-70.9624,-57699260.9,36.0299,-109.6963,-0.224,11.4419978,-0.738883,18.0835,航天航空,-,-,058001001,069001001001,2018-04-27T00:00:00
600548,深高速,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.182,-,1341789943.21,20.0923,-8.4714,397052814.45,21.4267,84.2878,2.86,6.46329232,0.438488,51.0399,高速公路,-,-,058001001,069001001001,2018-04-26T00:00:00
600533,栖霞建设,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,-0.0119,-,171936989.81,-67.6275,-43.1571,-12461702.25,27.0187,40.8037,-0.37,3.56700538,-0.42111,30.4899,房地产,-,-,058001001,069001001001,2018-04-21T00:00:00
600528,中铁工业,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.15,-,3987158644.68,16.3317,-9.7719,328613771.09,17.9149,-25.1665,2.22,6.70105284,-0.323941,19.2969,工程建设,-,-,058001001,069001001001,2018-04-26T00:00:00
002053,云南能投,A股,深交所中小板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.145,-,467949087.8,-1.3484,-1.0078,110317421.32,-12.4776,1.2957,3.06,4.29699168,0.054991,57.0581,化工行业,-,-,058001001,069001002003,2018-04-21T00:00:00
000790,泰合健康,A股,深交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.0094,-,130912247.37,31.1934,-29.161,5286093.77,51.4714,-97.6403,0.98,1.9584865,-0.070006,64.4528,医药制造,-,-,058001001,069001002001,2018-04-20T00:00:00
000783,长江证券,A股,深交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.06,-,1376119685.31,14.1402,7.9583,322185205.81,-25.4629,444.4873,1.21,4.85268587,0.185985,-,券商信托,-,-,058001001,069001002001,2018-04-28T00:00:00
200771,杭汽轮B,B股,深交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.05,-,962078793.39,28.561,12.1413,39042232.5,133.0518,720.2719,0.66,7.80311398,0.168068,29.6279,机械行业,-,-,058001002,069001002001,2018-04-26T00:00:00
000768,中航飞机,A股,深交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.0098,-,5250829791.27,67.6454,-54.6667,27009940.64,130.7642,-92.1572,0.18,5.68542034,-0.1976,6.0383,航天航空,-,-,058001001,069001002001,2018-04-27T00:00:00
600830,香溢融通,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.037,-,248968792.05,-18.3342,-26.0625,16665931.28,4.2074,-44.2598,0.79,4.65921443,-0.158554,15.3793,多元金融,-,-,058001001,069001001001,2018-04-28T00:00:00
600828,茂业商业,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.1778,-,3570035225.6,2.4108,-6.2791,307995279.52,41.0928,-38.9557,5.24,3.01775482,0.199353,26.5664,商业百货,-,-,058001001,069001001001,2018-04-28T00:00:00
600826,兰生股份,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.06,-,791109710.23,27.5556,-7.1437,25392317.84,8.0129,-86.5482,0.76,7.80570592,-0.283764,4.9405,国际贸易,-,-,058001001,069001001001,2018-04-28T00:00:00
900927,物贸B股,B股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.0327,-,1811585362.4,11.4748,27.844,16223891.48,40.5109,73.4531,2.86,1.15912956,0.124549,4.9786,国际贸易,-,-,058001002,069001001001,2018-04-28T00:00:00
600822,上海物贸,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.0327,-,1811585362.4,11.4748,27.844,16223891.48,40.5109,73.4531,2.86,1.15912956,0.124549,4.9786,国际贸易,-,-,058001001,069001001001,2018-04-28T00:00:00
600821,津劝业,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,-0.09,-,57095403.31,-22.8962,-1.4106,-35601310.78,-16.0827,-125.8371,-7.18,1.14830181,0.010324,18.1014,商业百货,-,-,058001001,069001001001,2018-04-28T00:00:00
600820,隧道股份,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.12,-,5873109522.86,10.963,-49.223,388239626.02,9.7862,-40.3265,2.02,6.21064835,-0.788146,12.4822,工程建设,-,-,058001001,069001001001,2018-04-28T00:00:00
600818,中路股份,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.01,-,109526015.74,-8.9354,-14.4907,2367631.14,-90.8811,257.9712,0.36,1.9474019,-0.056504,16.1036,文教休闲,-,-,058001001,069001001001,2018-04-28T00:00:00
900915,中路B股,B股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.01,-,109526015.74,-8.9354,-14.4907,2367631.14,-90.8811,257.9712,0.36,1.9474019,-0.056504,16.1036,文教休闲,-,-,058001002,069001001001,2018-04-28T00:00:00
600809,山西汾酒,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.8267,-,3377830174.43,48.5573,174.2048,715771662.26,51.8186,412.4247,12.5,6.86954901,0.306856,68.7602,酿酒行业,-,-,058001001,069001001001,2018-04-27T00:00:00
002726,龙大肉食,A股,深交所中小板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.1,-,1841072554.86,24.7335,-9.3013,78780965.9,1.8899,241.9714,4.0,2.65951284,0.080571,9.5665,农牧饲渔,-,-,058001001,069001002003,2018-04-28T00:00:00
002886,沃特股份,A股,深交所中小板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.13,-,170591530.92,22.8668,-30.1907,10027909.11,13.4012,-23.8597,1.59,8.11376307,-1.097156,18.1907,塑胶制品,-,-,058001001,069001002003,2018-04-27T00:00:00
603063,禾望电气,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.05,-,124503347.54,-60.026,-49.2143,20520257.59,-71.23,-61.6821,0.86,5.72671875,-0.071374,53.6082,输配电气,-,-,058001001,069001001001,2018-04-26T00:00:00
601108,财通证券,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.09,-,931077636.23,-5.6768,4.8703,359276790.64,-6.6612,22.108,1.65,5.69267006,0.960787,-,券商信托,-,-,058001001,069001001001,2018-04-28T00:00:00
603985,恒润股份,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.3363,-,217303685.38,22.9768,6.9622,26907925.38,-11.5474,-0.6049,2.64,12.89550058,-0.556662,28.752,金属制品,-,-,058001001,069001001001,2018-04-27T00:00:00
603880,南卫股份,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.12,-,119120407.54,12.6513,-7.1364,12204399.33,5.3943,88.2168,2.27,5.44018287,0.094926,25.6098,医药制造,-,-,058001001,069001001001,2018-04-26T00:00:00
603042,华脉科技,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.0612,-,269139935.03,12.49,0.935,8325626.21,-69.2829,-34.7862,0.95,6.37646642,-0.937043,25.8394,通讯行业,-,-,058001001,069001001001,2018-04-26T00:00:00
603619,中曼石油,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.2,-,453043693.68,20.881,2.9505,81166414.32,-23.8306,41.4926,3.18,6.48966272,0.071914,40.2845,石油行业,-,-,058001001,069001001001,2018-04-27T00:00:00
603079,圣达生物,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.21,-,117960077.67,1.0574,-15.109,24049962.38,83.762,60.2634,3.08,9.90946344,0.012791,46.7712,医药制造,-,-,058001001,069001001001,2018-04-24T00:00:00
002893,华通热力,A股,深交所中小板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.71,-,554470351.1,7.3131,51.5997,85670492.87,-24.0092,391.2937,13.15,5.65928388,-2.071664,23.6564,公用事业,-,-,058001001,069001002003,2018-04-26T00:00:00
002884,凌霄泵业,A股,深交所中小板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.32,-,226202603.38,7.769,-18.5115,39928521.23,5.4677,-30.3986,3.26,16.05956775,0.056726,26.1644,机械行业,-,-,058001001,069001002003,2018-04-28T00:00:00
300661,圣邦股份,A股,深交所创业板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.2873,-,133151665.01,32.9087,-17.6707,17494703.3,21.668,-49.4891,2.27,12.8155694,-0.027065,45.2815,电子元件,-,-,058001001,069001002002,2018-04-26T00:00:00
300591,万里马,A股,深交所创业板,2019-04-27T00:00:00,2018-03-31T00:00:00,-0.0157,-,97312506.2,28.744,-51.9253,-4889871.13,-106.4208,-133.7991,-1.08,1.4477496,0.121467,24.5807,纺织服装,-,-,058001001,069001002002,2018-04-25T00:00:00
603728,鸣志电器,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.0708,-,377673560.41,0.3371,-10.3832,22643782.83,-3.5575,-52.8801,1.33,5.33943039,-0.191296,34.3488,机械行业,-,-,058001001,069001001001,2018-04-28T00:00:00
603081,大丰实业,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.1,-,300216746.79,13.219,-47.8817,39063995.17,6.2431,-44.8552,2.52,3.90877589,-0.230459,33.8068,专用设备,-,-,058001001,069001001001,2018-04-27T00:00:00
603721,中广天择,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.08,-,57201778.17,-23.1748,-49.4213,8299990.17,-40.0138,24.0846,1.53,5.48281523,-0.576971,32.5118,文化传媒,-,-,058001001,069001001001,2018-04-27T00:00:00
603139,康惠制药,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.1,-,75046140.19,27.2266,-44.2347,10225830.11,8.7794,-61.6588,1.12,9.22155819,-0.583005,50.4689,医药制造,-,-,058001001,069001001001,2018-04-26T00:00:00
603058,永吉股份,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.09,-,118103512.19,46.2172,4.8163,36020507.31,45.5405,0.9018,4.1,2.13363061,0.02532,40.6193,造纸印刷,-,-,058001001,069001001001,2018-04-27T00:00:00
300583,赛托生物,A股,深交所创业板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.2726,-,240680202.65,133.5093,-14.7436,29442750.85,583.2333,-36.903,1.73,15.92447951,-0.816526,31.214,医药制造,-,-,058001001,069001002002,2018-04-23T00:00:00
603758,秦安股份,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.01,-,202690514.78,-37.0009,-24.4975,2314541.84,-96.1865,-92.7544,0.09,5.60773695,0.238367,10.3302,汽车行业,-,-,058001001,069001001001,2018-04-20T00:00:00
603050,科林电气,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.032,-,113089008.7,-9.851,-73.4749,4694366.17,5.0837,-89.4066,0.48,6.14906863,-0.027193,35.7252,输配电气,-,-,058001001,069001001001,2018-04-24T00:00:00
002906,华阳集团,A股,深交所中小板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.01,-,775419335.23,-22.0619,-27.9844,5821878.92,-91.5219,-93.0168,0.17,7.38952471,-0.445042,19.2637,电子元件,-,-,058001001,069001002003,2018-04-26T00:00:00
603787,新日股份,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.08,-,580857313.2,8.8726,-0.9699,16027253.29,4.4926,1139.277,1.81,4.38677577,0.290052,14.4732,交运设备,-,-,058001001,069001001001,2018-04-25T00:00:00
300577,开润股份,A股,深交所创业板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.29,-,415794811.29,88.1753,12.7662,34528458.62,25.2864,-14.1354,6.83,4.33732674,-0.676686,25.5712,纺织服装,-,-,058001001,069001002002,2018-04-26T00:00:00
603078,江化微,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.1025,-,83340896.77,5.3785,-0.9407,8607704.84,-26.1759,-18.5065,1.14,12.30786679,0.281652,26.4076,化工行业,-,-,058001001,069001001001,2018-04-28T00:00:00
603178,圣龙股份,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.1,-,349870546.99,-3.1607,-28.2578,20800403.45,-17.154,-33.7752,2.51,4.14104405,0.56524,21.7913,汽车行业,-,-,058001001,069001001001,2018-04-28T00:00:00
002774,快意电梯,A股,深交所中小板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.0291,-,150419983.34,-9.6711,-30.1015,9729428.72,-44.8114,-65.8598,0.97,3.01615187,-0.088678,33.8551,机械行业,-,-,058001001,069001002003,2018-04-24T00:00:00
603903,中持股份,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.08,-,90349699.94,26.1593,-59.0504,8591386.93,294.802,-73.6951,1.19,7.03952831,-1.108745,37.876,环保工程,-,-,058001001,069001001001,2018-04-26T00:00:00
603580,艾艾精工,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.0422,-,39843210.29,14.9682,-0.2245,3941735.78,-24.8003,-35.7924,1.04,5.68988374,0.056161,44.8729,塑胶制品,-,-,058001001,069001001001,2018-04-24T00:00:00
603656,泰禾光电,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.08,-,90824566.25,17.887,-10.3705,12585003.97,1.5202,-51.2293,1.51,7.90333305,-0.170785,51.6579,机械行业,-,-,058001001,069001001001,2018-04-28T00:00:00
603378,亚士创能,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,-0.09,-,176220256.83,9.8379,-54.2993,-17187266.85,-433.7814,-147.5387,-1.34,6.52621298,-0.238208,27.05,化工行业,-,-,058001001,069001001001,2018-04-28T00:00:00
603615,茶花股份,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.09,-,189776094.64,7.056,-1.5352,22238055.92,-15.2509,-10.206,1.65,5.66924188,0.101456,29.0431,塑胶制品,-,-,058001001,069001001001,2018-04-26T00:00:00
603208,江山欧派,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.12,-,199205635.38,10.3037,-38.6838,9495394.26,-51.0191,-80.4374,0.95,12.42942195,-0.73819,27.7754,木业家具,-,-,058001001,069001001001,2018-04-27T00:00:00
603799,华友钴业,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,1.03,-,3430715938.03,96.3577,-2.1825,850522240.13,237.963,6.6281,13.31,11.39302168,-0.27171,35.1137,有色金属,-,-,058001001,069001001001,2018-04-28T00:00:00
603165,荣晟环保,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.34,-,428009579.62,-10.3521,-21.3447,60028376.58,-38.0725,-50.9679,5.5,8.73576061,0.425548,16.603,造纸印刷,-,-,058001001,069001001001,2018-04-27T00:00:00
603360,百傲化学,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.15,-,125812066.63,31.3972,10.3942,27313356.52,-0.6236,45.3076,3.9,5.36133032,0.198509,41.9008,化工行业,-,-,058001001,069001001001,2018-04-27T00:00:00
601228,广州港,A股,上交所主板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.042,-,2190213452.74,19.4557,-7.3665,259773488.39,59.4322,93.4172,2.13,1.99095487,0.052482,25.033,港口水运,-,-,058001001,069001001001,2018-04-28T00:00:00
300580,贝斯特,A股,深交所创业板,2019-04-27T00:00:00,2018-03-31T00:00:00,0.1574,-,176668178.99,22.1675,-2.3489,31483138.61,2.2911,-24.1032,2.48,6.42507776,-0.068066,37.9341,汽车行业,-,-,058001001,069001002002,2018-04-26T00:00:00
