scode,sname,securitytype,trademarket,latestnoticedate,reportdate,basiceps,cutbasiceps,totaloperatereve,ystz,yshz,parentnetprofit,sjltz,sjlhz,roeweighted,bps,mgjyxjje,xsmll,publishname,assigndscrpt,gxl,securitytypecode,trademarketcode,firstnoticedate
688009,中国通号,A股,上交所科创板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.29,-,28120912037.64,10.0685,-39.7339,2812283039.65,15.2238,-65.7927,9.54,3.59360515,0.032046,23.3039,交运设备,-,-,058001001,069001001006,2019-10-30T00:00:00
688116,天奈科技,A股,上交所科创板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.52,-,300807327.49,27.6332,-,91005986.21,99.2521,-,13.32,6.71947942,0.293058,48.6043,材料行业,-,-,058001001,069001001006,2019-10-30T00:00:00
688005,容百科技,A股,上交所科创板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.39,-,3097820178.2,49.6348,2.4768,159139598.65,2.5774,-47.8914,4.67,9.88805041,-0.005965,13.2569,材料行业,-,-,058001001,069001001006,2019-10-30T00:00:00
688321,微芯生物,A股,上交所科创板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.051,-,128616509.5,34.5453,-17.3612,20830130.97,38.4066,-79.2901,3.5,3.53106094,-0.094263,96.0883,医药制造,-,-,058001001,069001001006,2019-10-30T00:00:00
688036,传音控股,A股,上交所科创板,2019-10-30T00:00:00,2019-09-30T00:00:00,1.81,-,16855309773.0,6.7234,-,1300608879.55,732.0327,-,29.35,9.67900021,2.91569,28.6284,通讯行业,-,-,058001001,069001001006,2019-10-30T00:00:00
601598,中国外运,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.29,-,55854565973.46,0.2001,-8.0399,2117314530.86,9.2527,-35.9029,7.9,3.74860602,-0.023075,5.8998,交运物流,-,-,058001001,069001001001,2019-10-30T00:00:00
002959,小熊电器,A股,深交所中小板,2019-10-30T00:00:00,2019-09-30T00:00:00,1.7958,-,1720792176.02,30.5648,-4.5964,167607507.98,40.5194,-44.362,25.88,13.03439951,0.896356,35.2867,家电行业,-,-,058001001,069001002003,2019-10-30T00:00:00
601615,明阳智能,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.38,-,7210282886.15,58.87,40.8004,513610550.52,98.5907,-39.0208,8.89,4.44300159,0.673218,22.757,专用设备,-,-,058001001,069001001001,2019-10-30T00:00:00
603530,神马电力,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.22,-,428896269.56,-8.3968,-,79615850.46,1.452,-,9.0,2.56894732,0.250416,41.9683,输配电气,-,-,058001001,069001001001,2019-10-30T00:00:00
603982,泉峰汽车,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.2369,-,849439444.22,-1.2464,12.2391,40796275.5,-26.6931,12.5796,3.55,7.09773143,0.675217,23.1261,汽车行业,-,-,058001001,069001001001,2019-10-30T00:00:00
601698,中国卫通,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.082,-,1931948516.63,-0.901,-,306164675.26,22.3925,-,2.9704,2.80082659,0.287722,37.7384,通讯行业,-,-,058001001,069001001001,2019-10-30T00:00:00
603927,中科软,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.38,-,3512530382.63,18.0838,-0.7721,159880784.42,439.2485,-74.2403,13.67,4.24612394,-1.896205,24.108,软件服务,-,-,058001001,069001001001,2019-10-30T00:00:00
001965,招商公路,A股,深交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.5376,-,5620366108.15,24.5055,-2.3762,3321351913.09,9.5899,-19.9072,7.09,7.67293426,0.350435,44.7727,高速公路,-,-,058001001,069001002001,2019-10-30T00:00:00
002950,奥美医疗,A股,深交所中小板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.5313,-,1711572996.87,18.2225,6.2577,217946563.16,54.6578,88.1215,15.33,4.62667234,0.320439,33.4054,医疗行业,-,-,058001001,069001002003,2019-10-30T00:00:00
300795,米奥兰特,A股,深交所创业板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.35,-,259671447.31,8.0953,-,26311675.63,5.6136,-,10.68,3.46463712,-0.008805,45.1733,文化传媒,-,-,058001001,069001002002,2019-10-30T00:00:00
601298,青岛港,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.46,-,8943155774.0,3.7636,2.8884,2945087296.0,3.5318,-8.9947,10.26,4.55073234,0.245401,34.1671,港口水运,-,-,058001001,069001001001,2019-10-30T00:00:00
601319,中国人保,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.48,0.4,423759000000.0,7.4502,6.2128,21368000000.0,76.3327,-39.242,13.0,4.05424656,0.370138,-,保险,-,-,058001001,069001001001,2019-10-30T00:00:00
601236,红塔证券,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.16,-,1289674819.12,61.8457,-,529721531.59,123.805,-,4.42,3.59736611,-1.091823,-,券商信托,-,-,058001001,069001001001,2019-10-30T00:00:00
603121,华培动力,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.36,-,452394569.43,21.5826,5.5381,75941965.62,24.954,2.7317,7.51,5.02626313,0.303271,39.7022,汽车行业,-,-,058001001,069001001001,2019-10-30T00:00:00
603713,密尔克卫,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.95,-,1790112546.17,46.8182,11.8578,144202350.87,37.9706,-4.0755,10.98,9.05244265,0.575819,18.1489,交运物流,-,-,058001001,069001001001,2019-10-30T00:00:00
603681,永冠新材,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.7,-,1504467429.81,21.8465,0.7728,107645971.7,2.5733,-21.1586,9.14,7.95202635,0.711604,17.8073,包装材料,-,-,058001001,069001001001,2019-10-30T00:00:00
603810,丰山集团,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.5968,-,729414701.46,-27.8435,-77.5995,47747064.4,-49.7254,-218.5249,4.29,13.91164705,0.41071,27.4133,农药兽药,-,-,058001001,069001001001,2019-10-30T00:00:00
601066,中信建投,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.5,-,9696990134.1,24.1437,35.5098,3819770013.26,74.7799,77.0747,8.65,5.92653749,1.991148,-,券商信托,-,-,058001001,069001001001,2019-10-30T00:00:00
603693,江苏新能,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.31,-,1080382645.61,-3.0689,-11.993,191872962.57,-32.371,-36.8239,4.25,7.33168073,0.627669,38.9658,电力行业,-,-,058001001,069001001001,2019-10-30T00:00:00
688025,杰普特,A股,上交所科创板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.82,0.62,430602289.67,-14.0282,-,56501310.98,-18.6083,-,9.13,9.33751086,-0.005593,35.2751,专用设备,-,-,058001001,069001001006,2019-10-30T00:00:00
603706,东方环宇,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.46,-,311237516.47,10.464,9.9058,74284527.41,17.6808,17.2856,6.63,7.03956147,0.484988,37.4752,公用事业,-,-,058001001,069001001001,2019-10-30T00:00:00
603256,宏和科技,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.1,-,498041966.28,-22.8272,6.8315,81037711.35,-39.1639,-32.2172,6.82,1.59739197,0.144162,36.0985,玻璃陶瓷,-,-,058001001,069001001001,2019-10-30T00:00:00
002927,泰永长征,A股,深交所中小板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.3018,-,406185616.47,66.4976,40.3037,51516560.64,10.0994,26.3711,6.85,4.52126433,0.170821,39.6996,输配电气,-,-,058001001,069001002003,2019-10-30T00:00:00
603267,鸿远电子,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,1.67,-,800168359.54,12.8406,-16.869,237316035.75,21.889,-35.0265,15.12,12.28652572,-0.128855,55.5224,电子元件,-,-,058001001,069001001001,2019-10-30T00:00:00
603700,宁波水表,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.88,-,913441907.07,26.2085,12.4491,134465649.21,30.7998,-1.2414,12.51,7.45614677,-1.061212,34.8211,仪器仪表,-,-,058001001,069001001001,2019-10-30T00:00:00
603301,振德医疗,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.68,-,1285262447.59,25.0153,22.2101,95111834.75,11.5604,18.7064,8.23,8.47390966,0.706892,31.8763,医疗行业,-,-,058001001,069001001001,2019-10-30T00:00:00
300760,迈瑞医疗,A股,深交所创业板,2019-10-30T00:00:00,2019-09-30T00:00:00,3.02,-,12379459320.0,20.425,-2.9249,3671181813.0,26.7394,-4.496,22.33,14.48150544,2.701626,65.2125,医疗行业,-,-,058001001,069001002002,2019-10-30T00:00:00
300745,欣锐科技,A股,深交所创业板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.19,-,426421348.64,-6.0975,-53.4288,21413176.3,-61.6473,-115.6635,0.43,9.63232496,-0.837645,17.6709,汽车行业,-,-,058001001,069001002002,2019-10-30T00:00:00
603477,振静股份,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.15,-,416764458.13,-12.6566,-14.6333,36630321.41,-23.6892,3.1313,4.37,3.53564983,0.044464,17.8915,纺织服装,-,-,058001001,069001001001,2019-10-30T00:00:00
300783,三只松鼠,A股,深交所创业板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.801,-,6714643314.62,43.7877,34.0383,295668654.1,10.3991,70.1658,21.41,4.86835432,0.801069,29.1524,食品饮料,-,-,058001001,069001002002,2019-10-30T00:00:00
300781,因赛集团,A股,深交所创业板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.4956,-,282255973.74,-7.1421,3.429,34914360.07,-19.7866,-28.7795,8.19,7.15188719,0.041564,39.7902,文化传媒,-,-,058001001,069001002002,2019-10-30T00:00:00
603666,亿嘉和,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,1.2628,-,369865303.65,31.8935,-3.2654,124066351.82,38.1195,7.2096,11.85,10.94788173,-0.445597,64.6187,专用设备,-,-,058001001,069001001001,2019-10-30T00:00:00
300786,国林科技,A股,深交所创业板,2019-10-30T00:00:00,2019-09-30T00:00:00,1.2,-,273109773.43,18.1912,8.5799,51413677.68,15.1466,3.342,10.56,13.9957456,0.170284,40.4452,专用设备,-,-,058001001,069001002002,2019-10-30T00:00:00
603596,伯特利,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.75,-,2121253332.7,11.4161,21.1448,305724092.05,35.6048,55.1554,14.84,5.25504332,1.554531,24.5678,汽车行业,-,-,058001001,069001001001,2019-10-30T00:00:00
300695,兆丰股份,A股,深交所创业板,2019-10-30T00:00:00,2019-09-30T00:00:00,2.09,-,381111997.42,3.5435,37.2061,139031335.66,2.8959,19.5636,7.85,26.98265455,1.157313,43.0278,汽车行业,-,-,058001001,069001002002,2019-10-30T00:00:00
300663,科蓝软件,A股,深交所创业板,2019-10-30T00:00:00,2019-09-30T00:00:00,-0.201,-,474312276.54,51.0558,15.0702,-60719275.63,0.4049,-28.8648,-9.25,2.17316799,-0.779782,31.4595,软件服务,-,-,058001001,069001002002,2019-10-30T00:00:00
300645,正元智慧,A股,深交所创业板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.048,-,367036026.3,31.2546,-8.7124,6081057.05,34.5882,-20.3762,1.04,4.59209525,-2.178999,42.6076,软件服务,-,-,058001001,069001002002,2019-10-30T00:00:00
300608,思特奇,A股,深交所创业板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.02,-,448792475.56,16.2183,-23.6598,3590195.9,13.8147,-67.026,0.51,4.3799799,-0.028277,49.8034,软件服务,-,-,058001001,069001002002,2019-10-30T00:00:00
300607,拓斯达,A股,深交所创业板,2019-10-30T00:00:00,2019-09-30T00:00:00,1.09,-,1089286227.21,28.0094,-9.7833,143161212.61,11.1024,20.9013,14.83,7.72312425,0.256688,36.4442,机械行业,-,-,058001001,069001002002,2019-10-30T00:00:00
300591,万里马,A股,深交所创业板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.0364,-,449124380.93,-3.567,-50.4505,11367832.47,-9.4016,-108.5459,2.28,1.6184282,0.205984,31.1732,纺织服装,-,-,058001001,069001002002,2019-10-30T00:00:00
300616,尚品宅配,A股,深交所创业板,2019-10-30T00:00:00,2019-09-30T00:00:00,1.687,-,5057559584.42,9.0397,3.0319,335172524.53,14.4822,-7.7098,10.69,16.70839732,0.229842,42.2877,木业家具,-,-,058001001,069001002002,2019-10-30T00:00:00
300613,富瀚微,A股,深交所创业板,2019-10-30T00:00:00,2019-09-30T00:00:00,1.7318,-,373215226.04,25.117,21.7294,76967445.64,58.7177,-36.9088,7.12,25.43862906,-0.034576,37.1328,电子元件,-,-,058001001,069001002002,2019-10-30T00:00:00
603496,恒为科技,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.3506,-,332905718.21,-1.3104,-17.6285,71436589.67,-13.5667,-29.0871,9.09,4.01172873,-0.174422,58.8135,通讯行业,-,-,058001001,069001001001,2019-10-30T00:00:00
002863,今飞凯达,A股,深交所中小板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.12,-,2078497432.24,2.5429,5.2763,46805676.59,-16.2085,158.1209,4.5,2.64205727,0.06665,16.6222,汽车行业,-,-,058001001,069001002003,2019-10-30T00:00:00
002902,铭普光磁,A股,深交所中小板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.0492,-,997299698.98,-13.952,4.0235,10325833.97,-31.2058,-164.5619,0.97,5.0676051,0.845163,14.9811,电子元件,-,-,058001001,069001002003,2019-10-30T00:00:00
603855,华荣股份,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.4,-,1217601662.7,13.4587,4.0646,133899494.15,30.058,14.0526,9.05,4.56245463,0.392997,58.0647,专用设备,-,-,058001001,069001001001,2019-10-30T00:00:00
603058,永吉股份,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.21,-,325441126.61,4.0032,59.5414,87733250.1,-2.3835,275.4104,9.9,2.31806326,0.0499,38.5339,造纸印刷,-,-,058001001,069001001001,2019-10-30T00:00:00
603269,海鸥股份,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.2,-,382433033.74,11.4619,-35.5208,18485650.17,1.8202,7.6396,2.82,7.22546198,-0.616542,32.6406,机械行业,-,-,058001001,069001001001,2019-10-30T00:00:00
603229,奥翔药业,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.31,-,203429619.76,31.8815,4.646,50280566.27,55.4757,-17.2629,8.13,3.99424582,0.469276,52.6281,医药制造,-,-,058001001,069001001001,2019-10-30T00:00:00
603680,今创集团,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.38,-,2729082755.27,22.7144,14.156,290630395.35,-12.8925,22.2029,7.52,5.10404849,-0.814826,30.3088,交运设备,-,-,058001001,069001001001,2019-10-30T00:00:00
300787,海能实业,A股,深交所创业板,2019-10-30T00:00:00,2019-09-30T00:00:00,1.4274,-,736435526.03,-2.8423,-7.8375,94230982.68,22.2008,-19.8769,18.35,12.9916602,0.363093,27.587,电子元件,-,-,058001001,069001002002,2019-10-30T00:00:00
603180,金牌厨柜,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,1.99,-,1386947264.58,22.7469,18.5993,132002780.49,10.7784,22.6512,12.66,15.52944722,3.461069,35.0733,木业家具,-,-,058001001,069001001001,2019-10-30T00:00:00
300756,中山金马,A股,深交所创业板,2019-10-30T00:00:00,2019-09-30T00:00:00,1.08,-,466706247.07,19.8643,-43.3219,77517808.22,-18.0528,-74.4971,7.76,14.17756227,0.060712,58.3456,旅游酒店,-,-,058001001,069001002002,2019-10-30T00:00:00
603906,龙蟠科技,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.31,-,1216531992.98,16.1439,0.7872,94644871.18,69.9401,41.7389,7.33,4.36195341,0.725457,34.3359,化工行业,-,-,058001001,069001001001,2019-10-30T00:00:00
002878,元隆雅图,A股,深交所中小板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.63,-,1028164875.4,51.4685,-5.859,82045566.95,21.4892,-35.054,13.04,5.01785073,-0.074289,22.9623,文化传媒,-,-,058001001,069001002003,2019-10-30T00:00:00
603050,科林电气,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.27,-,814607998.89,12.7006,-11.4621,42836860.03,1.3306,-51.2663,4.05,6.6209005,-0.708604,27.1127,输配电气,-,-,058001001,069001001001,2019-10-30T00:00:00
603396,金辰股份,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.4836,-,652959856.3,21.6484,26.5583,51154687.88,-20.3389,-51.8505,5.64,8.66210324,-0.644551,36.4817,专用设备,-,-,058001001,069001001001,2019-10-30T00:00:00
603133,碳元科技,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,-0.07,-,349234872.37,-10.5871,21.1989,-14845516.57,-131.8021,161.0746,-1.61,4.3149252,0.164256,17.8128,电子元件,-,-,058001001,069001001001,2019-10-30T00:00:00
603920,世运电路,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.54,-,1766309000.16,9.0825,17.4135,217424741.94,32.2568,4.228,9.02,5.98208313,0.949165,23.8451,电子元件,-,-,058001001,069001001001,2019-10-30T00:00:00
300647,超频三,A股,深交所创业板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.05,-,345539699.86,-9.9988,19.3902,12084793.81,-12.7367,17.274,2.06,2.51232721,0.045262,36.7584,电子元件,-,-,058001001,069001002002,2019-10-30T00:00:00
603903,中持股份,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.53,-,688744048.61,-0.2561,-13.9456,63604729.05,-0.9069,-49.5303,7.54,6.03303548,0.471306,36.3866,环保工程,-,-,058001001,069001001001,2019-10-30T00:00:00
603768,常青股份,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.16,-,1338767368.63,-5.2692,-23.4101,32161131.17,-54.1254,-209.9786,1.88,8.35487604,-0.910556,18.9139,汽车行业,-,-,058001001,069001001001,2019-10-30T00:00:00
603896,寿仙谷,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.4,-,343694596.93,5.9664,0.2364,57007345.49,-4.9886,194.9446,5.53,7.46149836,0.864159,84.1685,医药制造,-,-,058001001,069001001001,2019-10-30T00:00:00
603960,克来机电,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.4,-,561059052.13,52.9154,14.1479,70036948.9,65.0384,9.9882,13.56,3.10467434,0.537304,29.1031,专用设备,-,-,058001001,069001001001,2019-10-30T00:00:00
603630,拉芳家化,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.26,-,696108713.88,-1.844,24.2963,57541475.98,-56.4897,2605.6379,3.19,7.65294692,0.439085,55.4717,化工行业,-,-,058001001,069001001001,2019-10-30T00:00:00
603580,艾艾精工,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.2049,-,147336869.24,2.5922,12.3312,26769947.12,-14.5341,0.6712,6.6,3.1387989,0.085176,44.0689,塑胶制品,-,-,058001001,069001001001,2019-10-30T00:00:00
300575,中旗股份,A股,深交所创业板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.92,-,1204148512.45,2.1053,-6.6065,121530259.55,-8.9095,-0.0173,9.66,9.55172241,0.95437,22.7332,农药兽药,-,-,058001001,069001002002,2019-10-30T00:00:00
603665,康隆达,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.66,-,742010928.79,14.3004,14.7165,65612093.15,-10.1472,-18.5168,6.42,10.46076841,0.458735,27.3135,纺织服装,-,-,058001001,069001001001,2019-10-30T00:00:00
603908,牧高笛,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.64,-,442745038.27,-3.739,-38.204,42465937.83,-0.1869,-78.5317,9.39,6.682595,1.207177,28.8264,纺织服装,-,-,058001001,069001001001,2019-10-30T00:00:00
300597,吉大通信,A股,深交所创业板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.08,-,227272246.22,-9.8591,12.6998,18696788.19,-23.1681,-33.3762,2.41,3.2719389,-0.09592,26.1123,软件服务,-,-,058001001,069001002002,2019-10-30T00:00:00
002867,周大生,A股,深交所中小板,2019-10-30T00:00:00,2019-09-30T00:00:00,1.01,-,3810201410.44,7.5877,9.9372,727376907.52,22.3051,-10.2862,17.17,6.06330846,0.724406,36.7625,珠宝首饰,-,-,058001001,069001002003,2019-10-30T00:00:00
603303,得邦照明,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.4965,-,3111790652.11,8.6364,4.9454,239468706.52,14.5726,46.9206,9.16,5.2998393,0.597591,17.786,电子元件,-,-,058001001,069001001001,2019-10-30T00:00:00
300580,贝斯特,A股,深交所创业板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.585,-,565808124.56,5.6594,7.5919,117007654.04,5.7201,11.7333,8.19,7.34622736,0.444073,38.9442,汽车行业,-,-,058001001,069001002002,2019-10-30T00:00:00
603626,科森科技,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,-0.1677,-,1366101089.07,-10.5547,8.4322,-69479477.18,-203.1079,8.9733,-3.87,3.86936314,0.862138,21.8684,金属制品,-,-,058001001,069001001001,2019-10-30T00:00:00
300619,金银河,A股,深交所创业板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.5078,-,457393772.92,8.5359,-26.3626,37925396.27,-4.4072,-61.5106,8.0,6.56548467,0.16901,30.0215,专用设备,-,-,058001001,069001002002,2019-10-30T00:00:00
603881,数据港,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.44,-,556955748.76,13.0159,-14.3352,93473765.94,-2.4609,-26.499,8.97,5.13347939,1.019822,37.8037,软件服务,-,-,058001001,069001001001,2019-10-30T00:00:00
002850,科达利,A股,深交所中小板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.7,-,1699812299.77,26.34,-23.4117,146570294.78,234.7433,15.1272,6.24,11.42804716,1.007085,25.6849,金属制品,-,-,058001001,069001002003,2019-10-30T00:00:00
603037,凯众股份,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.7,-,372955206.41,-10.1814,-7.3387,74089254.46,-27.8969,-31.4629,8.83,7.88872665,0.820013,37.0728,汽车行业,-,-,058001001,069001001001,2019-10-30T00:00:00
002858,力盛赛车,A股,深交所中小板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.1246,-,277017226.06,19.9278,1.8729,15705535.47,48.9899,28.3473,3.63,3.44419651,-0.428711,28.3962,文化传媒,-,-,058001001,069001002003,2019-10-30T00:00:00
603638,艾迪精密,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.67,-,1067952988.94,42.4354,-14.2334,257722006.01,47.2828,-17.8717,22.38,3.1882741,0.35037,42.4571,专用设备,-,-,058001001,069001001001,2019-10-30T00:00:00
603928,兴业股份,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.48,-,951864686.36,-16.3361,-3.8964,95998939.92,-11.0789,-24.1689,7.59,6.36939665,0.733486,25.0065,化工行业,-,-,058001001,069001001001,2019-10-30T00:00:00
300566,激智科技,A股,深交所创业板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.32,-,742581567.47,15.6062,37.9685,49178662.1,6.0258,325.9134,7.66,4.26686316,-0.18302,26.6825,电子元件,-,-,058001001,069001002002,2019-10-30T00:00:00
603833,欧派家居,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,3.28,-,9535305087.21,16.3279,21.7205,1378168038.18,14.827,37.863,16.71,20.86904623,4.172046,37.6421,木业家具,-,-,058001001,069001001001,2019-10-30T00:00:00
603668,天马科技,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.22,-,1647129703.91,38.4398,58.1012,72379097.08,0.9389,-48.2197,6.67,3.52625797,-0.295275,15.6682,农牧饲渔,-,-,058001001,069001001001,2019-10-30T00:00:00
300565,科信技术,A股,深交所创业板,2019-10-30T00:00:00,2019-09-30T00:00:00,-0.23,-,247531219.38,-41.9474,19.5235,-48559298.78,-334.2858,-171.6035,-6.68,3.37555017,-0.384826,22.0643,通讯行业,-,-,058001001,069001002002,2019-10-30T00:00:00
603585,苏利股份,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,1.35,-,1382821707.22,14.9415,-16.1475,243261665.44,6.8354,-20.8043,13.15,10.55054969,2.562546,39.716,化工行业,-,-,058001001,069001001001,2019-10-30T00:00:00
002831,裕同科技,A股,深交所中小板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.6954,-,6346252657.77,16.3456,40.2283,608336490.54,12.1254,120.1087,10.48,6.83565272,1.199986,30.4241,造纸印刷,-,-,058001001,069001002003,2019-10-30T00:00:00
603797,联泰环保,A股,上交所主板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.42,-,355971842.71,96.4071,4.584,127453028.55,124.682,11.6762,10.55,4.16659194,0.911558,72.5443,环保工程,-,-,058001001,069001001001,2019-10-30T00:00:00
002840,华统股份,A股,深交所中小板,2019-10-30T00:00:00,2019-09-30T00:00:00,0.33,-,5394086369.48,46.9361,-0.9262,89663188.95,-9.2743,-42.8885,6.57,5.14221895,-0.190947,5.271,食品饮料,-,-,058001001,069001002003,2019-10-24T00:00:00
600123,兰花科创,A股,上交所主板,2019-10-29T00:00:00,2019-09-30T00:00:00,0.6476,-,6161259553.52,-2.4359,-8.7414,739861221.95,-25.149,-41.8006,7.07,9.41016893,0.732979,37.3439,煤炭采选,-,-,058001001,069001001001,2019-10-29T00:00:00
600117,西宁特钢,A股,上交所主板,2019-10-29T00:00:00,2019-09-30T00:00:00,0.08,-,6585254360.39,29.7079,-12.1348,86599099.74,115.0318,-33.5999,7.65,1.14024528,0.370488,12.5368,钢铁行业,-,-,058001001,069001001001,2019-10-29T00:00:00
600113,浙江东日,A股,上交所主板,2019-10-29T00:00:00,2019-09-30T00:00:00,0.31,-,358184643.85,19.3703,5.5913,118799576.35,39.5841,-16.3508,9.48,3.52270279,0.2289,51.0329,综合行业,-,-,058001001,069001001001,2019-10-29T00:00:00
600110,诺德股份,A股,上交所主板,2019-10-29T00:00:00,2019-09-30T00:00:00,0.0556,-,2853444874.11,61.0796,39.4518,63999501.25,5.2898,68.6626,2.95,1.91457059,0.106896,14.4664,材料行业,-,-,058001001,069001001001,2019-10-29T00:00:00
600106,重庆路桥,A股,上交所主板,2019-10-29T00:00:00,2019-09-30T00:00:00,0.19,-,177946397.95,-1.5252,0.0829,230461310.05,7.0048,-42.9816,6.39,3.05534286,0.241955,88.689,高速公路,-,-,058001001,069001001001,2019-10-29T00:00:00
600103,青山纸业,A股,上交所主板,2019-10-29T00:00:00,2019-09-30T00:00:00,0.0492,-,1945780040.48,-13.8926,-11.6532,113544428.6,-34.0854,-46.5977,3.23,1.54711894,-0.007076,19.5715,造纸印刷,-,-,058001001,069001001001,2019-10-29T00:00:00
600090,同济堂,A股,上交所主板,2019-10-29T00:00:00,2019-09-30T00:00:00,0.28,-,8160663024.35,2.3418,-1.0523,409002620.42,1.5395,4.4989,6.53,4.49532221,0.580895,12.617,医疗行业,-,-,058001001,069001001001,2019-10-29T00:00:00
000756,新华制药,A股,深交所主板,2019-10-29T00:00:00,2019-09-30T00:00:00,0.38,-,4399154718.03,11.0985,-12.3389,238601004.25,23.4157,26.514,8.53,4.65272536,0.471793,31.4704,医药制造,-,-,058001001,069001002001,2019-10-29T00:00:00
