scode,hycode,companycode,sname,publishname,reporttimetypecode,combinetypecode,dataajusttype,mkt,noticedate,reportdate,parentnetprofit,totaloperatereve,totaloperateexp,totaloperateexp_tb,operateexp,operateexp_tb,saleexp,manageexp,financeexp,operateprofit,sumprofit,incometax,operatereve,intnreve,intnreve_tb,commnreve,commnreve_tb,operatetax,operatemanageexp,commreve_commexp,intreve_intexp,premiumearned,premiumearned_tb,investincome,surrenderpremium,indemnityexp,tystz,yltz,sjltz,kcfjcxsyjlr,sjlktz,eutime,yyzc
002256,016020,80115806,兆新股份,输配电气,004,001,2,zxb,2019-10-30T00:00:00,2019-09-30T00:00:00,-29628607.4,328519281.7,370916529.86,-0.142085607910457,199080193.84,-0.32647516136511,15364806.63,36103424.0,108455821.06,-24810722.99,-20751983.81,9414069.0,-,-,-,-,-,3990548.2,-,-,-,-,-,-,-,-,-0.331764,-1.293994,-1.352363,-39843919.13,-1.5306680583,2020/1/8 12:03:41,199080193.84
600208,016017,10000167,新湖中宝,房地产,004,001,2,shzb,2019-10-30T00:00:00,2019-09-30T00:00:00,2457040390.35,11062043312.8,10469083936.87,0.480981516958095,6655863259.68,0.307915451745217,268343595.67,318349270.85,1811320424.53,3086753753.61,3046077561.8,609922129.93,-,-,-,-,-,1415207386.14,-,-,-,-,-,-,-,-,0.561946,0.424604,0.387927,2539676337.04,0.4105856994,2020/1/8 12:03:48,6655863259.68
600615,016059,10000422,丰华股份,金属制品,004,001,2,shzb,2019-10-30T00:00:00,2019-09-30T00:00:00,31542977.2,42405247.71,51943423.36,-0.194565340194433,40201390.68,-0.217439343835794,1864690.76,8781616.05,-141214.63,40452219.41,40488225.0,9025612.15,-,-,-,-,-,1236940.5,-,-,-,-,-,-,-,-,-0.313767,1.018607,0.909925,-6330901.01,-12.3915813336,2020/1/8 12:03:04,40201390.68
600359,016009,10000287,新农开发,农牧饲渔,004,001,2,shzb,2019-10-30T00:00:00,2019-09-30T00:00:00,-18353778.9,282461012.72,336921230.5,-0.293207650286176,211824964.85,-0.397974549193393,42576932.14,47909467.14,29851139.12,-15567278.9,-18107106.72,-,-,-,-,-,-,1476610.81,-,-,-,-,-,-,-,-,-0.338451,0.684604,0.582338,-52347965.66,-0.1025537949,2020/1/8 12:03:41,211824964.85
300415,016043,80200089,伊之密,机械行业,004,001,2,cyb,2019-10-30T00:00:00,2019-09-30T00:00:00,178076223.53,1620776670.44,1442068074.75,0.0640501827068098,1053888973.94,0.0694174696972781,179747478.5,101394983.49,21773614.26,203161744.25,203665358.04,23636154.11,-,-,-,-,-,12858991.69,-,-,-,-,-,-,-,-,0.061466,0.048475,0.116963,163571356.97,0.1603331391,2020/1/8 12:02:13,1053888973.94
000586,016015,10000923,汇源通信,通讯行业,004,001,2,szzb,2019-10-30T00:00:00,2019-09-30T00:00:00,6181252.6,277581639.01,277017110.14,0.0905090429687236,204201537.58,0.0790534153988536,34032083.71,22996617.68,3050117.39,4718777.5,5522145.32,1063772.46,-,-,-,-,-,2547414.4,-,-,-,-,-,-,-,-,0.10973,2.217156,4.277199,3931049.7,1.8332430788,2020/1/8 12:03:16,204201537.58
300444,016020,80129235,双杰电气,输配电气,004,001,2,cyb,2019-10-30T00:00:00,2019-09-30T00:00:00,51893844.64,1240547712.8,1213518217.67,-0.0399101045266288,925628920.66,-0.0551203105465872,107226033.1,82737277.81,27438393.7,38616480.07,41332591.47,11823860.54,-,-,-,-,-,8574188.46,-,-,-,-,-,-,-,-,-0.080057,-0.806524,-0.741983,46951471.03,-0.4141277386,2020/1/8 12:03:40,925628920.66
300756,016038,80431587,中山金马,旅游酒店,004,001,2,cyb,2019-10-30T00:00:00,2019-09-30T00:00:00,77517808.22,466706247.07,369058879.88,0.31235361555931,194403499.75,0.262912486089724,20443121.13,55174926.45,-10711311.06,90655889.61,90230738.33,12712930.11,-,-,-,-,-,4239152.58,-,-,-,-,-,-,-,-,0.198643,-0.189228,-0.180528,68913654.41,-0.2451143556,2020/1/8 12:03:05,194403499.75
600429,016012,10001304,三元股份,食品饮料,004,001,2,shzb,2019-10-30T00:00:00,2019-09-30T00:00:00,205007297.03,6283013903.34,6253394275.07,0.0998580829407267,4158285847.09,0.103746045329915,1688390915.17,246347862.0,116730850.56,318267671.31,316016306.62,74217936.35,-,-,-,-,-,33828329.42,-,-,-,-,-,-,-,-,0.10743,0.969586,0.474486,137728369.16,0.2801645036,2020/1/8 12:03:10,4158285847.09
600681,016006,10000488,百川能源,公用事业,004,001,2,shzb,2019-10-30T00:00:00,2019-09-30T00:00:00,657474183.0,3637425370.44,2789470530.22,0.226354954553804,2542569069.39,0.20944912444478,58116969.52,111725215.45,62671003.88,866080940.84,855898433.62,190623702.52,-,-,-,-,-,13068393.0,-,-,-,-,-,-,-,-,0.176712,0.061817,-0.087138,598470515.57,-0.1080305506,2020/1/8 12:02:29,2542569069.39
300304,016035,80193556,云意电气,汽车行业,004,001,2,cyb,2019-10-30T00:00:00,2019-09-30T00:00:00,100204784.88,496353545.09,439696750.58,0.0839166563021105,331270879.07,0.0789250730037989,12821456.76,32377902.45,385175.89,104386881.05,104996109.27,6562507.66,-,-,-,-,-,3579798.31,-,-,-,-,-,-,-,-,0.033487,-0.043482,-0.001809,56663607.3,-0.2160724577,2020/1/8 12:03:21,331270879.07
600069,016025,10000042,银鸽投资,造纸印刷,004,001,2,shzb,2019-10-30T00:00:00,2019-09-30T00:00:00,-183556620.27,1577121929.01,1797833937.42,-0.189627508191983,1550338415.12,-0.214118819065466,58502502.89,78129272.71,48504047.41,-193665879.92,-193348031.12,150752.27,-,-,-,-,-,23712697.44,-,-,-,-,-,-,-,-,-0.266942,-76.44867,-13.678483,-185300559.88,-16.7730370202,2020/1/8 12:03:22,1550338415.12
300399,016014,80198731,京天利,电子信息,004,001,2,cyb,2019-10-30T00:00:00,2019-09-30T00:00:00,-2667890.69,425692727.27,394599464.4,0.57598164613022,354722619.53,0.711993853542276,2995409.88,26399115.54,-403885.53,40720628.55,-1931024.26,-1386305.67,-,-,-,-,-,1066969.54,-,-,-,-,-,-,-,-,0.616276,0.882791,0.445769,24625522.12,1.3412457894,2020/1/8 12:02:30,354722619.53
000758,016032,10001062,中色股份,有色金属,004,001,2,szzb,2019-10-30T00:00:00,2019-09-30T00:00:00,-111679674.97,8669833201.3,8420072967.28,-0.160656320109668,7555898213.82,-0.183987078098472,162564514.52,409815495.96,154238013.1,124950889.65,135086679.67,97885893.65,-,-,-,-,-,132607993.31,-,-,-,-,-,-,-,-,-0.1929,-0.65172,-1.65811,-134524262.99,-1.9546202027,2020/1/8 12:03:39,7555898213.82
600116,016007,10000088,三峡水利,电力行业,004,001,2,shzb,2019-10-30T00:00:00,2019-09-30T00:00:00,169719415.38,840080763.97,736720593.26,0.0468565360264528,629439341.25,0.0245402272442499,-,61131628.84,38934901.58,188717561.9,186892743.11,23500096.8,-,-,-,-,-,7214721.59,-,-,-,-,-,-,-,-,0.018062,-0.019331,-0.0285,106157589.57,-0.1694657813,2020/1/8 12:02:22,629439341.25
300328,016059,80198486,宜安科技,金属制品,004,001,2,cyb,2019-10-30T00:00:00,2019-09-30T00:00:00,52062253.55,791992473.05,768950223.89,0.175477291570445,627181600.79,0.177495182249117,38336887.19,54412727.19,790.99,28558974.45,40928373.53,-495995.32,-,-,-,-,-,5396386.25,-,-,-,-,-,-,-,-,0.140145,-0.338564,0.018303,36507119.79,-0.1397834065,2020/1/8 12:02:36,627181600.79
300044,016057,80133639,赛为智能,软件服务,004,001,2,cyb,2019-10-30T00:00:00,2019-09-30T00:00:00,103499166.83,988996401.22,908004681.82,0.278905530093755,707923792.27,0.304409396665211,41742509.69,89116535.85,24719219.02,115939146.39,115566101.4,6230995.03,-,-,-,-,-,2512639.41,-,-,-,-,-,-,-,-,0.200131,-0.025923,-0.053131,85008254.24,-0.1223587068,2020/1/8 12:03:12,707923792.27
002304,016031,80100662,洋河股份,酿酒行业,004,001,2,zxb,2019-10-30T00:00:00,2019-09-30T00:00:00,7146332278.35,21097732292.7,12402627835.37,0.00867978798208258,5976944225.03,0.0572294917742507,2270244070.73,1364642531.46,-49378572.04,9492873660.9,9499546202.23,2347235467.06,-,-,-,-,-,2810576008.02,-,-,-,-,-,-,-,-,0.006299,0.011197,0.015284,6547001314.75,0.0012583511,2020/1/8 12:03:24,5976944225.03
300189,016009,80054037,神农科技,农牧饲渔,004,001,2,cyb,2019-10-30T00:00:00,2019-09-30T00:00:00,-87371787.17,111339475.27,185790229.31,-0.0909052013151704,107439112.27,-0.0551449630596163,25105498.28,40671381.9,-268693.35,-90668760.09,-92803627.45,-,-,-,-,-,-,1388795.93,-,-,-,-,-,-,-,-,-0.204715,-4.150809,-3.568445,-88984552.37,-1.4847160641,2020/1/8 12:03:30,107439112.27
000885,016002,10001153,城发环境,高速公路,004,001,2,szzb,2019-10-30T00:00:00,2019-09-30T00:00:00,556460594.38,1693867130.4,918827617.47,0.149051691187982,656131306.94,0.227526900233821,5694092.13,112486858.04,126991502.55,784893222.13,759627494.65,192007569.91,-,-,-,-,-,17523857.81,-,-,-,-,-,-,-,-,0.202902,0.257634,0.274643,574779226.96,0.262629696,2020/1/8 12:02:37,656131306.94
600782,016033,10000731,新钢股份,钢铁行业,004,001,2,shzb,2019-10-30T00:00:00,2019-09-30T00:00:00,2646818273.85,41324465587.21,38367421719.74,0.0758424513039669,37370329582.41,0.0774908838551261,245841241.23,238436497.76,-52679435.37,3053594942.95,3072924706.18,415738479.11,-,-,-,-,-,191121465.73,-,-,-,-,-,-,-,-,0.013154,-0.414006,-0.329628,2533150247.19,-0.347846807,2020/1/8 12:03:04,37370329582.41
603733,016025,80131693,仙鹤股份,造纸印刷,004,001,2,shzb,2019-10-30T00:00:00,2019-09-30T00:00:00,268090617.75,3287173923.58,3062079582.16,0.120565091588479,2729734376.44,0.147339355460855,103905075.41,63803312.34,66232421.35,306975340.03,307033893.18,38929361.11,-,-,-,-,-,31959002.46,-,-,-,-,-,-,-,-,0.126175,0.081073,0.07141,259595117.74,0.1031063883,2020/1/8 12:03:36,2729734376.44
600115,016001,10000087,东方航空,民航机场,004,001,2,shzb,2019-10-30T00:00:00,2019-09-30T00:00:00,4367000000.0,93400000000.0,92572000000.0,0.0705678269920204,79769000000.0,0.0718902430830836,4468000000.0,2456000000.0,5572000000.0,5524000000.0,6095000000.0,1314000000.0,-,-,-,-,-,232000000.0,-,-,-,-,-,-,-,-,0.062837,-0.040806,-0.027394,3893000000.0,-0.0796690307,2019/11/22 15:22:43,79769000000.0
000681,016039,10001001,视觉中国,文化传媒,004,001,2,szzb,2019-10-30T00:00:00,2019-09-30T00:00:00,214778865.52,585548996.64,378750691.93,-0.186290178672086,206312027.09,-0.188893165094331,62783336.53,66786447.55,12394132.04,254167853.67,253574018.51,40303003.83,-,-,-,-,-,3124903.44,-,-,-,-,-,-,-,-,-0.164959,-0.037497,-0.023999,213109885.29,-0.0188196116,2020/1/8 12:03:21,206312027.09
000759,016036,10001063,中百集团,商业百货,004,001,2,szzb,2019-10-30T00:00:00,2019-09-30T00:00:00,37485956.95,11737621536.14,11673591633.56,0.0212432276249459,9157415933.47,0.0187105709513241,2106653525.67,327839158.65,22842514.22,73319785.16,67865168.55,25968714.97,-,-,-,-,-,57298798.87,-,-,-,-,-,-,-,-,0.019827,-0.146692,-0.919918,38431022.3,-0.1651154992,2020/1/8 12:03:27,9157415933.47
300176,016035,80165768,派生科技,汽车行业,004,001,2,cyb,2019-10-30T00:00:00,2019-09-30T00:00:00,-254150355.01,1159091168.37,1179385589.51,-0.474513257849706,920272635.98,-0.0359464569077924,95247633.93,72445962.78,27211649.12,-287111118.84,-285958557.09,-31808202.08,-,-,-,-,-,8026168.33,-,-,-,-,-,-,-,-,-0.582161,-1.54311,-1.656355,-264103743.18,-1.6982585014,2020/1/8 12:03:14,920272635.98
603665,016010,80363739,康隆达,纺织服装,004,001,2,shzb,2019-10-30T00:00:00,2019-09-30T00:00:00,65612093.15,742010928.79,682280045.85,0.203468182198024,539341898.88,0.148743734841161,50716770.5,65118421.48,-4391081.52,77044710.85,77684469.14,10148312.9,-,-,-,-,-,6419943.87,-,-,-,-,-,-,-,-,0.143004,-0.100242,-0.101472,50403387.69,-0.2586682996,2020/1/8 12:03:41,539341898.88
600337,016030,10000275,美克家居,木业家具,004,001,2,shzb,2019-10-30T00:00:00,2019-09-30T00:00:00,354350637.07,4213946084.89,3839874239.72,0.0648304098077539,1982281526.42,0.151891493392012,1278794301.38,374045453.36,112748934.41,415479034.72,420487866.98,70365359.79,-,-,-,-,-,44612789.89,-,-,-,-,-,-,-,-,0.051962,0.024975,0.051391,309805361.06,-0.0556091567,2020/1/8 12:02:30,1982281526.42
603396,016061,80426005,金辰股份,专用设备,004,001,2,shzb,2019-10-30T00:00:00,2019-09-30T00:00:00,51154687.88,652959856.3,568822053.31,0.279940177442973,414749226.61,0.255611893568459,50896179.81,47278444.22,-5192342.98,75095642.08,75975420.77,18916510.66,-,-,-,-,-,6329362.68,-,-,-,-,-,-,-,-,0.216484,-0.118577,-0.203389,48629454.47,-0.2409699898,2020/1/8 12:02:34,414749226.61
603003,016023,80149507,龙宇燃油,石油行业,004,001,2,shzb,2019-10-30T00:00:00,2019-09-30T00:00:00,-29960578.37,10414618070.66,10487157204.76,-0.185693225499224,10355515260.0,-0.19062938618447,12361451.58,57017725.54,54620452.77,-30905864.85,-29469147.61,1739944.78,-,-,-,-,-,7642314.87,-,-,-,-,-,-,-,-,-0.192751,-1.361797,-1.639668,-59328220.58,-9.6784926624,2020/1/8 12:02:20,10355515260.0
600055,016047,10000028,万东医疗,医疗行业,004,001,2,shzb,2019-10-30T00:00:00,2019-09-30T00:00:00,91097003.2,637003000.68,560644050.6,0.0206655411509348,347864423.79,0.0106892075903256,107083537.23,51738763.65,-3885464.23,111936166.57,109907331.95,18826907.69,-,-,-,-,-,7351555.5,-,-,-,-,-,-,-,-,0.027892,0.110391,0.030512,83076436.93,0.0198551168,2020/1/8 12:02:30,347864423.79
603937,016059,80274962,丽岛新材,金属制品,004,001,2,shzb,2019-10-30T00:00:00,2019-09-30T00:00:00,91721573.21,1019834702.1,912287880.52,0.0515788247504578,858576780.3,0.0454374924263716,17829582.32,20038929.38,-3499369.53,120201245.45,122334606.88,30613033.67,-,-,-,-,-,4276323.93,-,-,-,-,-,-,-,-,0.051781,0.084587,0.057033,80729229.83,0.0707677159,2020/1/8 12:03:23,858576780.3
600636,016041,10000443,三爱富,化工行业,004,001,2,shzb,2019-10-30T00:00:00,2019-09-30T00:00:00,12327194.29,875115267.07,837305929.72,-0.336680606886909,667326065.12,-0.397589376738509,69355040.82,60432422.76,-12026405.89,65528221.93,76880459.38,55633534.41,-,-,-,-,-,5872381.22,-,-,-,-,-,-,-,-,-0.351339,-0.921647,-0.977326,40404612.2,-0.5698019626,2020/1/8 12:03:16,667326065.12
002378,016032,80139417,章源钨业,有色金属,004,001,2,zxb,2019-10-30T00:00:00,2019-09-30T00:00:00,-114117283.39,1382971296.87,1483487652.53,0.109041718907517,1267835847.64,0.0978731143645993,30673290.0,70019812.9,64087524.37,-110082766.95,-114478222.45,-788800.0,-,-,-,-,-,10632863.08,-,-,-,-,-,-,-,-,-0.001992,-3.114277,-5.1087,-159299054.97,-12.4915404559,2020/1/8 12:02:12,1267835847.64
600838,016036,10000787,上海九百,商业百货,004,001,2,shzb,2019-10-30T00:00:00,2019-09-30T00:00:00,72574764.43,47349519.21,57602839.41,-0.0694173291064983,18773494.99,-0.0546778319841521,12832779.83,29263436.78,-3947069.0,73181197.15,72574764.43,-,-,-,-,-,-,680196.81,-,-,-,-,-,-,-,-,-0.064623,0.021364,0.013395,72521853.51,0.0150126756,2020/1/8 12:02:30,18773494.99
000622,016043,10000957,恒立实业,机械行业,004,001,2,szzb,2019-10-30T00:00:00,2019-09-30T00:00:00,15294961.81,237388200.79,242890981.18,2.7596214639128,226551190.61,4.65593563578373,2221001.8,13028648.07,-401004.92,-6980087.02,15172086.72,796177.86,-,-,-,-,-,750600.7,-,-,-,-,-,-,-,-,3.698729,-2.424144,13.036527,-6874973.2,-0.3340087215,2020/1/8 12:02:13,226551190.61
600295,016033,10000570,鄂尔多斯,钢铁行业,004,001,2,shzb,2019-10-30T00:00:00,2019-09-30T00:00:00,974175802.62,16614637808.64,15707204666.01,-0.0884155518943264,12289682321.21,-0.0893182062189231,1245418600.43,782033879.62,760699376.05,1409134289.76,1406023921.6,239879131.7,-,-,-,-,-,475020391.21,-,-,-,-,-,-,-,-,-0.109649,0.042412,0.841168,937391665.83,0.7826969686,2020/1/8 12:03:09,12289682321.21
000766,016024,10001069,通化金马,医药制造,004,001,2,szzb,2019-10-30T00:00:00,2019-09-30T00:00:00,158286567.45,1404115853.67,1239608641.48,0.0468359026789775,212432498.99,0.0176180831658338,849364229.86,96677870.36,24392145.3,192701420.33,192260664.8,34728475.5,-,-,-,-,-,14112302.25,-,-,-,-,-,-,-,-,0.022666,-0.078831,-0.117892,133031066.12,-0.1927783385,2020/1/8 12:02:16,212432498.99
300228,016043,80173923,富瑞特装,机械行业,004,001,2,cyb,2019-10-30T00:00:00,2019-09-30T00:00:00,5838835.12,1175517838.01,1145346725.61,0.249911390414209,911819129.72,0.363434330455879,59144856.1,78986419.21,45541556.41,3886743.8,1737843.58,608586.52,-,-,-,-,-,9369185.83,-,-,-,-,-,-,-,-,0.305387,1.111317,1.146129,9621720.62,1.2187547321,2020/1/8 12:02:18,911819129.72
000005,016048,10000594,世纪星源,环保工程,004,001,2,szzb,2019-10-30T00:00:00,2019-09-30T00:00:00,44549968.73,569474563.65,480947865.59,0.320564220097737,377209331.64,0.514715160320688,7495482.12,56082155.16,18568033.55,69176773.03,71988626.58,24604699.88,-,-,-,-,-,4132288.74,-,-,-,-,-,-,-,-,0.486879,5.440436,5.820314,-53117680.07,-12.4516822088,2020/1/8 12:02:18,377209331.64
600282,016033,10000229,南钢股份,钢铁行业,004,001,2,shzb,2019-10-30T00:00:00,2019-09-30T00:00:00,2375216088.72,36730947204.76,33735493883.19,0.180300216944472,31651690137.96,0.193092314336295,503573562.34,698455428.98,236103918.6,3381104087.12,3346723203.57,507855127.81,-,-,-,-,-,222132893.46,-,-,-,-,-,-,-,-,0.091834,-0.330373,-0.308989,2142891661.07,-0.3625892875,2020/1/8 12:03:48,31651690137.96
000898,016033,10001164,鞍钢股份,钢铁行业,004,001,2,szzb,2019-10-30T00:00:00,2019-09-30T00:00:00,1722000000.0,77623000000.0,75753000000.0,0.0934324480369515,70616000000.0,0.104583137806976,2287000000.0,953000000.0,906000000.0,2240000000.0,2210000000.0,490000000.0,-,-,-,-,-,694000000.0,-,-,-,-,-,-,-,-,-0.002442,-0.741935,-0.748796,1655000000.0,-0.7207693606,2020/1/8 12:03:12,70616000000.0
002350,016020,80087904,北京科锐,输配电气,004,001,2,zxb,2019-10-30T00:00:00,2019-09-30T00:00:00,48644422.55,1605414752.76,1557724836.52,-0.0597648729319042,1209814694.96,-0.0594085355414772,167647998.04,93777976.76,4508482.54,58105099.57,71803831.94,14833145.23,-,-,-,-,-,13571921.56,-,-,-,-,-,-,-,-,-0.071979,-0.281637,-0.260847,37011467.54,-0.4123254723,2020/1/8 12:02:37,1209814694.96
600491,016005,10001367,龙元建设,工程建设,004,001,2,shzb,2019-10-30T00:00:00,2019-09-30T00:00:00,626998068.12,16127641461.97,15160915261.74,0.0651318171454262,14657244391.99,0.0665466430649619,10267707.19,285083651.67,97505459.67,889380968.61,887847592.59,279937627.17,-,-,-,-,-,69209967.15,-,-,-,-,-,-,-,-,0.065919,0.113063,0.124506,558814500.17,0.0243605556,2020/1/8 12:03:26,14657244391.99
600743,016017,10000550,华远地产,房地产,004,001,2,shzb,2019-10-30T00:00:00,2019-09-30T00:00:00,298930913.37,3158559228.38,3144605503.85,0.185291253453401,2096214990.26,-0.00609112348244918,383100223.18,158035589.01,176486164.72,318637488.71,318378115.32,44944314.72,-,-,-,-,-,330768536.68,-,-,-,-,-,-,-,-,0.031365,-0.33562,0.024527,233144978.41,-0.2298559523,2020/1/8 12:02:10,2096214990.26
600984,016043,10001398,建设机械,机械行业,004,001,2,shzb,2019-10-30T00:00:00,2019-09-30T00:00:00,381949602.63,2288086106.14,1796381944.46,0.30096590120515,1374888523.46,0.295649184903964,24134183.95,172724501.46,137304526.28,438463942.26,438410576.65,56714052.4,-,-,-,-,-,12465417.23,-,-,-,-,-,-,-,-,0.470675,2.236371,2.278873,380542521.1,2.3407736967,2020/1/8 12:02:29,1374888523.46
002679,016030,80197889,福建金森,木业家具,004,001,2,zxb,2019-10-30T00:00:00,2019-09-30T00:00:00,8392521.08,99790633.73,90368580.39,0.0963414283376494,31262177.68,0.18808724031013,1618013.35,24658829.75,32577494.43,8480388.4,8521018.82,128559.76,-,-,-,-,-,252065.18,-,-,-,-,-,-,-,-,0.120878,-0.20054,-0.346497,6805999.3,-0.16818603,2020/1/8 12:03:38,31262177.68
600183,016022,10000145,生益科技,电子元件,004,001,2,shzb,2019-10-30T00:00:00,2019-09-30T00:00:00,1042300452.64,9470041407.82,8208970470.31,0.0157084138168425,6930742485.79,-0.0302148267767797,201373033.78,468246608.82,116636864.7,1308450083.58,1305712736.77,183594642.2,-,-,-,-,-,52583013.59,-,-,-,-,-,-,-,-,0.05528,0.316665,0.286619,1000835079.13,0.3683191302,2020/1/8 12:03:45,6930742485.79
600621,016027,10000428,华鑫股份,券商信托,004,001,2,shzb,2019-10-30T00:00:00,2019-09-30T00:00:00,85635069.64,918571202.16,1145803770.35,0.157704744859684,61156114.24,0.152880055192395,4969890.96,759955794.1,-8465232.41,64381164.44,68996925.88,27638992.74,-,77533846.64,-,409497910.03,0.0288041333922159,6341965.18,-,409497910.03,77533846.64,-,-,-,-,-,-0.006618,5.185895,1.194852,78745299.15,4.2477169074,2020/1/8 12:02:16,61156114.24
600322,016017,10000263,天房发展,房地产,004,001,2,shzb,2019-10-30T00:00:00,2019-09-30T00:00:00,218689160.76,3236231137.72,2864303426.32,0.428602438952345,2587437786.67,0.540105912872806,92060690.97,98811851.38,-2866675.19,375690059.91,376315718.59,119097073.89,-,-,-,-,-,88859772.49,-,-,-,-,-,-,-,-,0.393085,0.204886,0.47091,217372678.2,0.2544410113,2020/1/8 12:02:20,2587437786.67
002204,016061,80103493,大连重工,专用设备,004,001,2,zxb,2019-10-30T00:00:00,2019-09-30T00:00:00,24446577.93,4394801313.03,4251374048.46,0.247074627783051,3559297199.49,0.30163345772514,183911604.14,439284366.21,-14487647.35,39701647.79,31870639.98,11899057.1,-,-,-,-,-,38770461.61,-,-,-,-,-,-,-,-,0.366543,1.237328,1.163155,-35395632.48,0.8296750608,2020/1/8 12:03:31,3559297199.49
688188,016057,80445616,柏楚电子,软件服务,004,001,2,,2019-10-30T00:00:00,2019-09-30T00:00:00,191022573.82,278026743.96,100022355.1,0.272044886486594,51239279.42,0.470870833949191,7267885.04,18424488.47,-893278.46,205838589.31,211910785.89,20888212.07,-,-,-,-,-,3466349.34,-,-,-,-,-,-,-,-,0.488536,0.614806,0.618057,181270193.03,0.6626123775,2020/1/8 12:03:27,51239279.42
600732,016061,10000539,爱旭股份,专用设备,004,001,2,shzb,2019-10-30T00:00:00,2019-09-30T00:00:00,497973553.66,4185955141.21,3682309641.24,0.41662213275808,3284644195.06,0.435096548548447,38715021.27,111177987.44,81883763.61,568599024.25,554308341.1,56334787.44,-,-,-,-,-,6312640.16,-,-,-,-,-,-,-,-,0.506099,0.845749,0.948312,450721406.12,2.2869479302,2020/1/8 12:03:20,3284644195.06
601099,016027,80050806,太平洋,券商信托,004,001,2,shzb,2019-10-30T00:00:00,2019-09-30T00:00:00,400668456.67,1406067282.72,821737838.34,0.0439505511416852,-,-,-,859098144.92,-,584329444.38,586440931.76,154177181.56,-,-256445178.67,-,430594442.84,-0.061968012384669,9647692.99,-,-,-256445178.67,-,-,-,-,-,1.155685,5.332139,3.262787,392288302.47,3.1625009878,2019/12/10 11:38:13,-
